,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,y,set
10,-8.541376959967854,3.5009429060547763,4.564081872171334,1.6619828459843051,-2.937506501225222,1.5206156654403447,-0.9451301447442951,-4.314742507825747,0.8960201442580643,0.7633240837927388,-0.2607180036736474,0.7082526885100562,-1.1696076635712398,2.192463898311162,-1.6856565635245697,-1.0913102064424907,-0.894502021887024,-1.8252124909893195,0.03405602233492418,-1.2720840460083178,bacteria,train
11,-29.976426306055338,16.449770953877472,3.089877363149669,-5.10527752113103,0.33430197035639575,3.5632635161917863,3.0888858787358346,-1.7890651706834908,1.7737764413422472,-1.7267491727112019,-1.6878634862561401,-2.2100656872179303,0.5268013074588657,0.5797206711930274,1.0758137365832658,1.09583795412271,-1.269523814981922,-0.09696886620721708,-0.4788644976064499,0.5499303679594005,bacteria,train
12,-15.59215166459284,8.025454271152421,8.298068978352777,-2.561134179734109,0.4749966138668154,0.4856095518343471,0.7637591255808032,1.0130871292726482,-1.486482289861034,0.5866028925971989,-1.4663738333554617,-2.6307504632083605,-1.5009490629189812,3.4113933291583636,0.28473565548419544,-0.07516450685542105,-1.2285643401457915,1.311334517279194,-1.8991997226244801,1.3888119288690954,bacteria,train
13,-6.320593807245015,1.0491831256836854,-13.029828356384801,-7.835020899473694,1.4509220735873907,-1.6827949408301937,0.24072245995205044,3.5044429218440962,-0.93921263695811,-2.445151110207921,1.730099965856423,-0.5915406105557531,-3.9326098181273843,-2.910124388036521,-0.6861034910115607,-3.6713049970809775,-1.4871248264397494,-2.2096915117626272,1.8254817657709357,0.6371472865002237,normal,train
14,-6.320593807245015,1.0491831256836854,-13.029828356384801,-7.835020899473694,1.4509220735873907,-1.6827949408301937,0.2407224599520504,3.5044429218440962,-0.9392126369581099,-2.445151110207922,1.7300999658564176,-0.5915406105557615,-3.9326098181273883,-2.9101243880365057,-0.6861034910115755,-3.671304997080988,-1.4871248264397523,-2.2096915117626303,1.8254817657709348,0.6371472865002312,normal,train
15,-4.792061526987435,-4.0825004189813106,-7.6342608150985285,4.889118566169918,-4.026843817202129,-0.6228746268194676,2.648197340099083,0.010197170489839712,3.080457004382023,2.686005693639,1.395208320513821,-1.7272544395176905,-3.762843928204272,-1.1577990421664175,3.4138296528695986,5.876068505503151,0.6453603389017154,1.5921433444658706,1.7829398267966912,0.7285540071649558,bacteria,train
16,-8.668465604259671,-8.048251811340439,-0.8970519836938327,3.9351245682152998,-9.35090184376613,2.7521029801709576,-2.85636148364426,-2.2581022338544376,1.5148331493000564,5.4840308370572455,1.8685586057849446,2.815877430870784,-2.613612303359539,2.356587450543037,2.9939547547583425,-1.240756629967387,1.9639495582007,1.093743774879401,-2.0533487091737284,-2.362079042907957,virus,train
17,-8.668465604259671,-8.048251811340439,-0.8970519836938327,3.9351245682152998,-9.35090184376613,2.7521029801709576,-2.85636148364426,-2.2581022338544376,1.5148331493000564,5.484030837057245,1.8685586057849444,2.8158774308707843,-2.61361230335954,2.3565874505430364,2.9939547547583425,-1.2407566299673947,1.963949558200681,1.093743774879403,-2.053348709173747,-2.3620790429079697,virus,train
18,-9.885785698327823,-3.861811888407808,-1.124149728072611,-1.1454590667630766,-2.390581356066478,-2.737873295358494,-2.6144803251800406,-0.09911790567435025,0.47059910064256005,-1.902868083970528,-1.453162617728231,-0.5758181685474594,-1.134179179633363,-2.3926627587388296,2.362522380630417,-2.295285359013652,-2.567401897385644,1.6470178276224239,-0.2216938094367558,-0.5429085916020677,normal,train
19,-9.885785698327823,-3.861811888407808,-1.124149728072611,-1.1454590667630766,-2.390581356066478,-2.737873295358494,-2.6144803251800406,-0.09911790567435026,0.47059910064256005,-1.902868083970528,-1.4531626177282309,-0.5758181685474595,-1.1341791796333625,-2.3926627587388296,2.362522380630417,-2.2952853590136506,-2.5674018973856403,1.6470178276224239,-0.22169380943673955,-0.5429085916020716,normal,train
20,-9.885785698327823,-3.861811888407808,-1.124149728072611,-1.1454590667630766,-2.390581356066478,-2.737873295358494,-2.6144803251800406,-0.09911790567435026,0.47059910064256005,-1.902868083970528,-1.453162617728231,-0.5758181685474594,-1.1341791796333627,-2.3926627587388296,2.362522380630417,-2.2952853590136506,-2.5674018973856425,1.647017827622433,-0.22169380943675182,-0.5429085916020688,normal,train
21,-9.885785698327823,-3.861811888407808,-1.124149728072611,-1.1454590667630766,-2.390581356066478,-2.737873295358494,-2.6144803251800406,-0.09911790567435025,0.47059910064256005,-1.902868083970528,-1.453162617728231,-0.5758181685474595,-1.134179179633363,-2.3926627587388296,2.362522380630417,-2.2952853590136515,-2.5674018973856434,1.6470178276224257,-0.22169380943675593,-0.5429085916020672,normal,train
22,-31.675316732861432,8.258062070008458,7.319433493509723,-4.51467739102542,-4.8469875312850315,2.037402935275152,0.05836289324280053,2.553642208220786,2.05988931870701,-0.1499964168332278,-2.1738389336421857,0.2383416655592063,8.536436905711634,-6.206601153618239,4.78982917968208,-0.17827504860869994,-2.6479642805777295,5.183136122556736,0.19312237456389447,3.169483209520622,bacteria,train
23,6.17779481259179,5.93966485779341,-10.161939840893355,5.748708757127668,2.638820199091845,0.8725480898619953,-0.6939962715237761,0.47998164109188435,-7.353854178616935,-3.198664245582441,-1.92979897707328,-4.030166641629773,0.7890410453549189,1.5465246440286187,0.011456456262015175,-0.24093206471430495,3.661935959269305,-0.0023192948291681117,0.27853952354388845,1.1466951310425981,normal,train
24,6.17779481259179,5.93966485779341,-10.161939840893355,5.748708757127668,2.638820199091845,0.8725480898619953,-0.6939962715237761,0.47998164109188435,-7.353854178616935,-3.198664245582441,-1.92979897707328,-4.030166641629773,0.7890410453549189,1.5465246440286187,0.011456456262015172,-0.2409320647143051,3.6619359592693046,-0.00231929482916782,0.2785395235438879,1.1466951310425981,normal,train
25,6.17779481259179,5.93966485779341,-10.161939840893355,5.748708757127668,2.638820199091845,0.8725480898619953,-0.6939962715237761,0.47998164109188435,-7.353854178616935,-3.198664245582441,-1.92979897707328,-4.030166641629773,0.7890410453549189,1.5465246440286187,0.011456456262015177,-0.24093206471430503,3.6619359592693046,-0.0023192948291681638,0.27853952354388845,1.1466951310425983,normal,train
26,6.17779481259179,5.93966485779341,-10.161939840893355,5.748708757127668,2.638820199091845,0.8725480898619953,-0.6939962715237761,0.47998164109188435,-7.353854178616935,-3.198664245582441,-1.92979897707328,-4.030166641629773,0.7890410453549189,1.5465246440286187,0.011456456262015186,-0.24093206471430503,3.6619359592693046,-0.0023192948291684656,0.27853952354388845,1.1466951310425972,normal,train
27,6.17779481259179,5.93966485779341,-10.161939840893355,5.748708757127668,2.638820199091845,0.8725480898619953,-0.6939962715237761,0.47998164109188435,-7.353854178616935,-3.198664245582441,-1.92979897707328,-4.030166641629773,0.7890410453549189,1.5465246440286187,0.011456456262015174,-0.240932064714305,3.6619359592693046,-0.00231929482916785,0.27853952354388795,1.1466951310425988,normal,train
28,6.17779481259179,5.93966485779341,-10.161939840893355,5.748708757127668,2.638820199091845,0.8725480898619953,-0.6939962715237761,0.47998164109188435,-7.353854178616935,-3.198664245582441,-1.92979897707328,-4.030166641629773,0.7890410453549189,1.5465246440286187,0.011456456262015175,-0.24093206471430503,3.6619359592693046,-0.0023192948291679057,0.278539523543888,1.1466951310425986,normal,train
29,6.17779481259179,5.93966485779341,-10.161939840893355,5.748708757127668,2.638820199091845,0.8725480898619953,-0.6939962715237761,0.47998164109188435,-7.353854178616935,-3.198664245582441,-1.92979897707328,-4.030166641629773,0.7890410453549189,1.5465246440286187,0.011456456262015177,-0.240932064714305,3.6619359592693046,-0.0023192948291679686,0.278539523543888,1.1466951310425986,normal,train
30,-9.943639025155173,-4.43083567982561,2.2134514746080547,4.680140848910583,1.947740616137477,2.3565924450556732,-0.9049511567127555,6.458884470559164,-0.7711923260628344,3.844011949375251,1.6588296917581078,4.26558487042084,3.6730407027069654,-0.06464677583454764,2.6558576603152115,-3.4898830003733514,-2.6306827872539698,1.4643701172775343,1.4556108936782208,-2.8902048490897654,bacteria,train
31,-20.80333619806241,5.549063362985015,2.7195797949412257,-1.221062267314542,-0.2911436176385026,-0.47381119238783886,-4.569557504206414,-0.5142262180885403,-0.3055135061699758,-2.4910759315094317,0.22414472865028745,0.0035357000310568187,-0.5767831240987125,-0.6734126988653956,0.7886448510273204,-0.8097291421681837,-2.1148411571986574,-1.9461996517937479,-0.4496500089095632,-1.0520853748975412,bacteria,train
32,-6.82200752965224,-3.07274159677761,-7.066075910203687,0.9979606439732917,-6.404789465664308,4.563714843600354,-3.164113846320641,0.8129936953705093,3.5783920265583897,1.3959115470225854,0.04651070682513399,-3.3466923443174337,-0.025140610198710226,-0.8590185212527703,1.4752441889600831,1.5070694694884585,0.5583317934280246,1.1579974487344187,1.1093800245661658,-1.8153462113590408,normal,train
33,6.737412794653533,-4.21478080992295,-1.72057560546302,5.17417001904416,-5.986302212647891,0.8879795029622466,0.47044287092450415,-2.3784814531540905,2.780596896375561,-5.24792225569871,-2.832987077940747,1.1137294345218032,-0.43214080603192384,0.888728547253867,-2.0625787073862574,0.7689824805991072,0.8187550161281113,-2.7491655527278502,0.7494008857279623,1.487506551842397,normal,train
34,-6.82200752965224,-3.07274159677761,-7.066075910203687,0.9979606439732917,-6.404789465664308,4.563714843600354,-3.164113846320641,0.8129936953705093,3.5783920265583897,1.3959115470225854,0.04651070682513399,-3.3466923443174337,-0.025140610198710226,-0.8590185212527703,1.4752441889600831,1.5070694694884585,0.5583317934280246,1.1579974487344187,1.1093800245661658,-1.8153462113590408,normal,train
35,-12.623821030919952,19.143555959013963,0.9422067447999772,-8.338754104145378,-2.439858216229643,1.1598100397733138,3.9467370205502292,2.747856401211558,-0.5338408989482183,-5.004930127318911,3.224670658341272,-0.7896314476290087,-1.321318229689754,0.25341705477327464,-0.06257005011819368,2.402556197041645,-0.36790183285477795,2.8684085126387027,-1.4261396669185258,-0.6782543085208251,bacteria,train
36,-1.5810388706291463,-18.639373622589904,0.49166188799838284,-0.8818262315294977,0.8724631080312247,4.5361378165440955,1.117450035130192,3.469398718791064,-0.3463776851323583,2.042393335365244,2.0896900999643857,0.5645490117788762,-3.5224105440832845,1.4393277797675703,-4.445942734400088,-0.7598335966762167,-0.055568874988865945,-0.49488754202172375,3.7680761378741234,-0.8064475687075385,virus,train
37,-1.5810388706291463,-18.639373622589904,0.49166188799838284,-0.8818262315294977,0.8724631080312247,4.5361378165440955,1.117450035130192,3.469398718791064,-0.3463776851323583,2.042393335365244,2.0896900999643857,0.5645490117788762,-3.5224105440832845,1.4393277797675703,-4.445942734400088,-0.7598335966762167,-0.055568874988865945,-0.49488754202172375,3.7680761378741234,-0.8064475687075385,virus,train
38,-1.5810388706291463,-18.639373622589904,0.49166188799838284,-0.8818262315294977,0.8724631080312247,4.5361378165440955,1.117450035130192,3.469398718791064,-0.3463776851323583,2.042393335365244,2.0896900999643857,0.5645490117788762,-3.5224105440832845,1.4393277797675703,-4.445942734400088,-0.7598335966762167,-0.055568874988865945,-0.49488754202172375,3.7680761378741234,-0.8064475687075385,virus,train
39,-5.494733837873946,-5.3215075645307435,-2.752479214521629,0.7824356038031499,3.2963420120154714,-3.291776401000649,0.5186081420948144,-1.52674375599121,0.9084711204892697,-2.195022550133849,2.0251477928966297,0.07289963276422991,0.31636527755690463,1.6589730323872236,0.5247624054521082,-0.10937429307013934,0.9397261749865342,1.7532763549933654,-2.145657101092713,0.4923014424505428,normal,train
40,13.366745772370761,-4.329065373432135,15.037060569336523,15.118182456153262,3.6911619734737586,3.4449714608203785,-0.1723977543237766,0.9978543806433109,0.12396289138276578,5.62796141271154,5.038140943786643,-0.7040844122999208,2.7364839730406936,-4.220375495780419,0.37324912304390623,-2.482004550384434,-0.3931320201742082,-1.7917561215267517,2.9994778770301354,-0.571527337228185,bacteria,train
41,-19.99349793544417,-7.4508927125478,7.332546466876442,-2.5334997213001533,-3.501025541634981,3.262180454882095,2.3079211526720878,3.1804787020243603,-5.8050643307033685,4.119304332125281,-3.440119877688898,2.5153266684081443,2.1738675544600596,-2.9847949574180856,0.115553493161398,1.3118776730288075,0.27870503858812906,0.5774261701321948,0.39406120132560135,1.1896841675180678,virus,train
42,-19.99349793544417,-7.4508927125478,7.332546466876442,-2.5334997213001533,-3.501025541634981,3.262180454882095,2.3079211526720878,3.1804787020243603,-5.8050643307033685,4.119304332125281,-3.440119877688898,2.5153266684081443,2.1738675544600596,-2.9847949574180856,0.115553493161398,1.3118776730288075,0.27870503858812906,0.5774261701321948,0.39406120132560135,1.1896841675180678,virus,train
43,1.0920327241671814,-1.6913987059870785,-6.332097443962296,-0.37121172213243503,2.009570788489327,-3.642827930057552,-1.7013475884385518,-3.01854934867463,0.39151710054343725,-2.7731665061000257,-1.926335530032526,1.6966007644685022,0.25135898412712543,1.6793137982260378,1.0459514664893654,2.0535422566166597,-2.0086981159047403,1.7582259055287734,-0.7256878132302582,-1.4717127993822372,normal,train
44,1.0920327241671814,-1.6913987059870785,-6.332097443962296,-0.37121172213243503,2.009570788489327,-3.642827930057552,-1.7013475884385518,-3.01854934867463,0.39151710054343725,-2.7731665061000257,-1.926335530032526,1.6966007644685022,0.25135898412712543,1.6793137982260378,1.0459514664893654,2.0535422566166597,-2.0086981159047403,1.7582259055287734,-0.7256878132302582,-1.4717127993822372,normal,train
45,1.0920327241671814,-1.6913987059870785,-6.332097443962296,-0.37121172213243503,2.009570788489327,-3.642827930057552,-1.7013475884385518,-3.01854934867463,0.39151710054343725,-2.7731665061000257,-1.926335530032526,1.6966007644685022,0.25135898412712543,1.6793137982260378,1.0459514664893654,2.0535422566166597,-2.0086981159047403,1.7582259055287734,-0.7256878132302582,-1.4717127993822372,normal,train
46,22.293870369400807,4.947381390798878,-0.4316921897713971,7.674080673228526,1.6071759864686026,7.062679679644324,-1.8409439776236898,1.241118583549047,-3.5678054391523486,-5.7934044292080324,-4.655074402646322,-7.951861843404445,5.365356220606915,-1.5731612264810475,-1.3332922482223561,2.10055164751967,-1.2401802513136844,0.05848150582075425,3.5102491418378405,-0.8214094559305178,bacteria,train
47,21.881321672395657,7.059623128281061,11.626051515175508,-1.6219437881867487,7.403836792821903,-3.1470538827557695,6.609845953676622,0.7203381902454188,6.196146000620762,0.010851121272286835,1.678265845911018,-0.3822533816950507,3.455957509999688,-3.934049684902727,-4.875529349835752,-1.031732662568611,-0.8971242454337097,-0.7268844776079105,2.1497018370027683,-0.5408181185125129,bacteria,train
48,26.430105617043797,11.022736757937425,3.5396017962425406,0.7523022992634233,5.0085921360224654,4.038643148379013,-1.8314232382884836,0.10148324614367582,1.4167202376553174,-1.969799357922229,-2.4534429118387626,-1.9098628668593933,-0.8200754227179553,-2.2192785542823152,2.4446511243048663,-0.7988729012396982,-0.6875744674875672,-0.5670899107278837,0.28761115616088734,-0.08858561268056292,bacteria,train
49,-1.8950282369074634,-13.17617135886298,1.2921331966706042,0.12974095765054022,-1.9524854890514323,3.4185794419456093,9.29025188005293,-0.12027105497360319,0.4855942800151164,2.7941414059809633,-0.4495719963091683,-0.10874430486566834,2.0611849129264437,0.6939175450249103,2.450884137907406,-0.7080271055029745,1.1810266310829516,2.3224428830292885,2.4196507281976944,-1.3899861050643267,virus,train
50,-7.375498437252471,-9.902648463153037,-0.5247301935860099,7.411802243770255,-6.988340350648161,7.00424951665881,-0.4185391467307635,1.807670173125929,3.080982371429646,1.385060500425795,1.1743918845869457,8.322199641251133,2.8902144688182547,-0.3572452577085863,-1.2306822195667015,0.681389018471219,0.4228539157653014,-2.599595297407655,0.620697232239398,2.04026396953504,virus,train
51,41.611976998176615,8.065261599193006,8.876107272319716,-2.1023152468271107,-1.6739400977330026,9.973800371354779,3.1783200100674276,-2.220740815835847,4.116010521494174,-7.404375434919571,-1.3148989946400598,-3.048226021244105,-3.033621120469044,-0.4174763711341886,-1.3602629943066522,3.0901713106460487,4.102946262088639,2.03077767965278,1.161208651473909,0.3376417864253925,virus,train
52,2.3349431679534445,-10.30841223583746,-0.6038198208996832,-5.639209992924165,2.8046753899827346,-2.3613215363992404,6.153992322846523,-0.516891803804053,4.049757593444569,3.063026175558555,-1.154780319258652,1.5403701882203027,3.930173532196828,3.3396488982472636,0.48251594970604766,-1.354265783325703,0.7075667645683401,0.614306951390637,2.2677677929728866,-2.7323227359994684,virus,train
53,41.611976998176615,8.065261599193006,8.876107272319716,-2.1023152468271107,-1.6739400977330026,9.973800371354779,3.1783200100674276,-2.220740815835847,4.116010521494174,-7.404375434919571,-1.3148989946400598,-3.048226021244105,-3.033621120469044,-0.4174763711341886,-1.3602629943066522,3.0901713106460487,4.102946262088639,2.03077767965278,1.161208651473909,0.3376417864253925,virus,train
54,-7.3883670264258425,-1.7152496230276781,4.693463707974496,2.644724479460359,1.3138515671719684,4.950825773306214,1.4561719174072703,3.2512952481136934,0.49148617459424293,0.18173782688121906,-0.4306975577195987,2.4961777755409384,-1.0494257029760412,-0.6299731748506388,-3.0301009238061316,-0.289522011463844,-0.4325955692620743,0.06744290634891734,0.5846324891004745,-2.634264999260601,bacteria,train
55,8.079537193954073,-7.527759140201015,0.20625818784455247,-5.454362561957226,1.8653331981190553,2.440128916827517,-4.800803167711195,-1.69056501947187,3.187120360453476,2.1077311170489055,0.023928654956709528,-1.4730430953012956,1.6177212656817108,1.0554914444442907,-2.334554455826094,-0.586011771287704,0.5331286558995892,-0.32048391337947174,-1.491660328774741,-0.31320874758778566,normal,train
56,3.1327844753189784,-4.042883417660236,2.6388094442439116,-4.698841758521594,5.794730990399126,-5.073003366844004,1.90332229264783,-0.920704543531245,-1.7468973511172088,-2.6730193211622626,1.357147254117293,1.9663257945171213,0.876344756929132,0.5048548051803545,-0.906522678824194,-4.483540255890225,1.1757821254978023,-0.7970263547853249,-0.3753940215492053,3.1160267981545893,normal,train
57,7.528507341380727,-1.5870006220229136,-4.398837463035748,-3.9249627667607836,-7.0136007997768,-2.120954319459453,2.544955506956883,2.332389171970455,-0.9806244510581967,1.7498302232308756,-2.131393969243577,2.5897573169469017,2.5872564373378655,0.09945439533552221,1.5900946095831625,0.0234607757327893,-0.3655360860126143,-0.65384667572273,-0.14904915509663974,0.7077679645455948,virus,train
58,15.795731887495842,-0.10316847898302368,-2.351997606552769,6.095591567078505,5.374844063167551,4.556034419357538,5.038708799846969,-5.744652833209581,-2.18697900372542,6.607429064812534,-2.421987858698995,-1.9588946411387758,3.821752653373011,-1.690903352463695,-2.2309697550063707,1.7102885150825489,-0.6928566151655925,0.040223769848717755,-1.4301179402865,1.5614149775796498,normal,train
59,-11.89231536486954,-2.6628651508043157,-5.4711860961500784,0.2338999026336106,3.8403933224708906,-2.83463326982714,0.6732393724060299,1.2163125806192596,1.3633050166199128,-3.9296304830131112,-1.0398223294912734,2.2784335221507863,-2.7894614507413786,0.5519509975190916,0.7141518276275245,-4.933951032077138,-0.3596819386277783,0.07888159648409572,-3.810575842392854,-0.295902596424329,normal,train
60,-11.89231536486954,-2.6628651508043157,-5.4711860961500784,0.2338999026336106,3.8403933224708906,-2.83463326982714,0.6732393724060299,1.2163125806192596,1.3633050166199128,-3.9296304830131112,-1.0398223294912734,2.2784335221507863,-2.7894614507413786,0.5519509975190916,0.7141518276275245,-4.933951032077138,-0.3596819386277783,0.07888159648409572,-3.810575842392854,-0.295902596424329,normal,train
61,15.795731887495842,-0.10316847898302368,-2.351997606552769,6.095591567078505,5.374844063167551,4.556034419357538,5.038708799846969,-5.744652833209581,-2.18697900372542,6.607429064812534,-2.421987858698995,-1.9588946411387758,3.821752653373011,-1.690903352463695,-2.2309697550063707,1.7102885150825489,-0.6928566151655925,0.040223769848717755,-1.4301179402865,1.5614149775796498,normal,train
62,-17.27083116085129,9.30112200156765,-3.100147423127774,7.910616164537969,2.7833947632406644,-4.579692200025044,-2.318334659930453,-0.37121271512599696,6.471496342714419,-0.6531068074694745,-0.09612819457070522,-1.8089238614742547,-1.3536930316655205,-0.9520920982158534,-5.888277456740012,-4.641330764405331,0.7391346112175481,-3.356483891024634,-1.5439758414316196,5.858160208756846,normal,train
63,-17.27083116085129,9.30112200156765,-3.100147423127774,7.910616164537969,2.7833947632406644,-4.579692200025044,-2.318334659930453,-0.37121271512599696,6.471496342714419,-0.6531068074694745,-0.09612819457070522,-1.8089238614742547,-1.3536930316655205,-0.9520920982158534,-5.888277456740012,-4.641330764405331,0.7391346112175481,-3.356483891024634,-1.5439758414316196,5.858160208756846,normal,train
64,-17.27083116085129,9.30112200156765,-3.100147423127774,7.910616164537969,2.7833947632406644,-4.579692200025044,-2.318334659930453,-0.37121271512599696,6.471496342714419,-0.6531068074694745,-0.09612819457070522,-1.8089238614742547,-1.3536930316655205,-0.9520920982158534,-5.888277456740012,-4.641330764405331,0.7391346112175481,-3.356483891024634,-1.5439758414316196,5.858160208756846,normal,train
65,-17.27083116085129,9.30112200156765,-3.100147423127774,7.910616164537969,2.7833947632406644,-4.579692200025044,-2.318334659930453,-0.37121271512599696,6.471496342714419,-0.6531068074694745,-0.09612819457070522,-1.8089238614742547,-1.3536930316655205,-0.9520920982158534,-5.888277456740012,-4.641330764405331,0.7391346112175481,-3.356483891024634,-1.5439758414316196,5.858160208756846,normal,train
66,-17.27083116085129,9.30112200156765,-3.100147423127774,7.910616164537969,2.7833947632406644,-4.579692200025044,-2.318334659930453,-0.37121271512599696,6.471496342714419,-0.6531068074694745,-0.09612819457070522,-1.8089238614742547,-1.3536930316655205,-0.9520920982158534,-5.888277456740012,-4.641330764405331,0.7391346112175481,-3.356483891024634,-1.5439758414316196,5.858160208756846,normal,train
67,-8.624143630154066,-1.2723009228427178,3.1272075035842084,8.248895217946036,-7.213397053216225,-1.4105193850203686,-0.7981557731221272,-7.831692664822656,-2.7323184182237026,-0.2943907407877641,-0.9507165916328425,5.243023671673961,-3.502136520779123,-2.114006178320654,-2.3872897986991157,2.4036909156177977,0.2534820758620034,-0.6447035330557223,-1.2834909506140106,-2.0972595751250998,bacteria,train
68,-4.7195857357178435,-2.6053511825524294,-4.037824027050188,7.600223531587642,-6.038617828178741,2.662552933679246,-0.6063783104137138,-2.669746979815327,-6.937522443002849,7.4943827216468355,0.41713079855681284,2.558296007773867,1.072079538972782,1.867844837570049,-2.3879500457444074,-4.567120792906747,1.3747428375861888,1.7528018213337604,-3.7608941258354873,-2.6878100657295745,virus,train
69,-4.7195857357178435,-2.6053511825524294,-4.037824027050188,7.600223531587642,-6.038617828178741,2.662552933679246,-0.6063783104137138,-2.669746979815327,-6.937522443002849,7.4943827216468355,0.41713079855681284,2.558296007773867,1.072079538972782,1.867844837570049,-2.3879500457444074,-4.567120792906747,1.3747428375861888,1.7528018213337604,-3.7608941258354873,-2.6878100657295745,virus,train
70,-4.7195857357178435,-2.6053511825524294,-4.037824027050188,7.600223531587642,-6.038617828178741,2.662552933679246,-0.6063783104137138,-2.669746979815327,-6.937522443002849,7.4943827216468355,0.41713079855681284,2.558296007773867,1.072079538972782,1.867844837570049,-2.3879500457444074,-4.567120792906747,1.3747428375861888,1.7528018213337604,-3.7608941258354873,-2.6878100657295745,virus,train
71,-4.7195857357178435,-2.6053511825524294,-4.037824027050188,7.600223531587642,-6.038617828178741,2.662552933679246,-0.6063783104137138,-2.669746979815327,-6.937522443002849,7.4943827216468355,0.41713079855681284,2.558296007773867,1.072079538972782,1.867844837570049,-2.3879500457444074,-4.567120792906747,1.3747428375861888,1.7528018213337604,-3.7608941258354873,-2.6878100657295745,virus,train
